,Unnamed: 0,Portal,Título,Resumo,Data,URL,sentimento,confianca
576,576,Joven Pan,Inmet emite alerta de chuvas intensas em diversas regiões do Brasil; veja previsão,Cidades do nordeste têm registrado altos volumes de chuva nos últimos dias,2024-01-05 13:35:00,https://jovempan.com.br/noticias/brasil/inmet-emite-alerta-de-chuvas-intensas-em-diversas-regioes-do-brasil-veja-previsao.html,positive,0.7891746163368225
577,577,Joven Pan,Chuvas intensas devem causar transtornos no Sul e Sudeste nesta sexta-feira,Regiões vivem alerta de tempestade devido aos ventos úmidos e corredor de umidade associado à ZCAS,2024-01-04 21:05:00,https://jovempan.com.br/noticias/brasil/chuvas-intensas-devem-causar-transtornos-no-sul-e-sudeste-nesta-sexta-feira.html,negative,0.616766095161438
578,578,Joven Pan,São Paulo terá pancadas de chuvas isoladas e rápidas nesta quinta; RJ tem previsão de raios e temporais,"Previsão do tempo indica possibilidade de chuva em diversas regiões do Brasil, com destaque para Minas Gerais, Distrito Federal e Bahia",2024-01-04 07:32:00,https://jovempan.com.br/noticias/brasil/sao-paulo-tera-pancadas-de-chuvas-isoladas-e-rapidas-nesta-quinta-rj-tem-previsao-de-raios-e-temporais.html,positive,0.5662310123443604
579,579,Joven Pan,Bacia Amazônica registra menor volume de chuva em mais de 40 anos,Pesquisa do Centro Científico da União Europeia mostra os impactos dessa falta de chuva foram sentidos nos rios e na biodiversidade,2023-12-25 20:35:00,https://jovempan.com.br/noticias/brasil/bacia-amazonica-registra-menor-volume-de-chuva-em-mais-de-40-anos.html,negative,0.6430957317352295
580,580,Joven Pan,Defesa Civil de São Paulo alerta para pancadas de chuva na véspera de Natal,"Durante a tarde deste sábado, 23, temporais causaram alagamentos na capital paulista, Região Metropolitana e interior",2023-12-24 10:51:00,https://jovempan.com.br/programas/jornal-da-manha/defesa-civil-de-sao-paulo-alerta-pancadas-de-chuva-na-vespera-de-natal.html,negative,0.7007340788841248
581,581,Joven Pan,Temporal com rajadas de vento provoca alagamentos e quedas de árvores em SP,"Pancadas de chuva devem ocorrer de forma isolada com intensidade moderada a forte em alguns momentos, elevando o potencial para a formação de alagamentos no domingo, 24",2023-12-23 18:34:00,https://jovempan.com.br/noticias/brasil/temporal-com-rajadas-de-vento-provoca-alagamentos-e-quedas-de-arvores-em-sp.html,negative,0.6133298277854919
582,582,Joven Pan,"Defesa Civil de SP alerta para Natal com chuva, rajadas de vento e até queda de granizo",Previsão é de oscilação da temperatura entre 20°C e 30°C na capital paulista,2023-12-23 12:18:00,https://jovempan.com.br/noticias/brasil/defesa-civil-de-sp-alerta-para-natal-com-chuva-rajadas-de-vento-e-ate-queda-de-granizo.html,negative,0.47509661316871643
583,583,Joven Pan,Ciclone extratropical pode atingir o Rio Grande do Sul na véspera de Natal,"Fenomêno começa a se formar entre o Uruguai e o sul no fim do domingo, 24, segundo o Inmet",2023-12-23 00:51:00,https://jovempan.com.br/noticias/brasil/ciclone-extratropical-pode-atingir-o-rio-grande-do-sul-na-vespera-de-natal.html,positive,0.4409167170524597
584,584,Joven Pan,Rodrigo Pacheco negocia com o governo medidas contra seca no norte de Minas Gerais,"Presidente do Senado propõe fornecimento de milho, caminhões-pipa e ajuda emergencial",2023-12-18 11:57:00,https://jovempan.com.br/noticias/brasil/rodrigo-pacheco-negocia-com-o-governo-medidas-contra-seca-no-norte-de-minas-gerais.html,negative,0.47039833664894104
585,585,Joven Pan,"Rio Grande do Sul entra em alerta para tempestades, e ventos podem chegar a 100 km/h","Segundo Inmet, há possibilidade de queda de granizo;estado foi atingido por por fortes chuvas nos últimos meses",2023-12-18 10:48:00,https://jovempan.com.br/noticias/brasil/rio-grande-do-sul-entra-em-alerta-para-tempestades-e-ventos-podem-chegar-a-100-km-h.html,negative,0.570176899433136
586,586,Joven Pan,"Maceió vive ‘tragédia anunciada’ enquanto Braskem vai à COP28 falar sobre segurança ambiental, diz senador de Alagoas","Em entrevista à Jovem Pan News, Rodrigo Cunha, presidente em exercício do Senado, falou sobre risco de colapso em mina da cidade",2023-12-02 21:29:00,https://jovempan.com.br/noticias/brasil/maceio-vive-tragedia-anunciada-enquanto-braskem-vai-a-cop28-falar-sobre-seguranca-ambiental-diz-senador-de-alagoas.html,negative,0.6550799608230591
587,587,Joven Pan,Governo de Alagoas alerta para desastre em mina da Braskem em Maceió: ‘Risco iminente de colapso’,"Administração estadual classifica o caso como ‘maior crime ambiental urbano do mundo’; presidente em exercício, Alckmin envia ministros para monitorar a região",2023-11-30 19:32:00,https://jovempan.com.br/noticias/brasil/governo-de-alagoas-alerta-para-desastre-em-mina-da-braskem-em-maceio-risco-iminente-de-colapso.html,negative,0.7846148014068604
588,588,Joven Pan,Prédio desaba em Gramado em decorrência das chuvas no Rio Grande do Sul,Todos os moradores do foram desalojados e não houve registro de feridos; temporais mataram cinco pessoas no Estado e deixaram mais de 24 mil pessoas desalojadas,2023-11-23 10:33:00,https://jovempan.com.br/noticias/brasil/predio-desaba-em-gramado-em-decorrencia-das-chuvas-no-rio-grande-do-sul.html,negative,0.6402196288108826
589,589,Joven Pan,Chuvas na região Sul do país deixam mais de 20 mil pessoas fora de casa,"Desde 15 de novembro, Rio Grande do Sul registrou vendavais, enxurradas, inundações, soterramentos e uma microexplosão; Santa Catarina está em alerta para novos temporais",2023-11-21 11:50:00,https://jovempan.com.br/noticias/brasil/chuvas-na-regiao-sul-do-pais-deixam-mais-de-20-mil-pessoas-fora-de-casa.html,negative,0.6621727347373962
590,590,Joven Pan,Rio Guaíba atinge maior nível desde histórica enchente de 1941 em Porto Alegre,Fortes chuvas que atingem o Rio Grande do Sul desde a última quarta-feira já causaram a morte de pelo menos quatro pessoas e deixaram 2.653 desabrigadas,2023-11-20 17:27:00,https://jovempan.com.br/noticias/brasil/rio-guaiba-atinge-maior-nivel-desde-historica-enchente-de-1941-em-porto-alegre.html,negative,0.7114697098731995
591,591,Joven Pan,Chuvas atingem 138 cidades no Rio Grande do Sul e deixam quatro pessoas mortas,"Corpo de homem arrastado dentro de veículo foi localizada a 13 metros de profundidade no Rio da Prata, em Vila Flores; ontem, duas mulheres morreram soterradas",2023-11-19 15:45:00,https://jovempan.com.br/noticias/brasil/chuvas-atingem-38-cidades-no-rio-grande-do-sul-e-deixa-tres-pessoas-mortas.html,negative,0.8129281401634216
592,592,Joven Pan,Tarcísio promete reforçar estruturas contra desastres em São Paulo,"Com a previsão de temporais em diferentes municípios, governador destacou que o Estado investirá em ações preventivas",2023-11-19 10:05:00,https://jovempan.com.br/programas/jornal-da-manha/tarcisio-promete-reforcar-estruturas-contra-desastres-em-sao-paulo.html,negative,0.4853838086128235
593,593,Joven Pan,"Defesa Civil diz que frente fria chega a SP no fim da tarde deste sábado e vai causar chuvas com granizo, raios e ventos fortes",Temporal deve atingir o Estado por volta das 16h com um acumulado de até 150 mm; ventania pode chegar até 100 km/h,2023-11-18 08:24:00,https://jovempan.com.br/programas/jornal-da-manha/defesa-civil-diz-que-frente-fria-chega-a-sp-no-fim-da-tarde-deste-sabado-e-vai-causar-chuvas-com-granizo-raios-e-ventos-fortes.html,negative,0.7958022952079773
594,594,Joven Pan,Enel monta plano de ação para enfrentar tempestades em São Paulo no final de semana,"Após chuvas que causaram grandes quedas de energia, empresa se prepara para atuar em novas ocorrências no fim de semana; novo canal de comunicação pretende facilitar registro de falta de luz",2023-11-17 15:10:00,https://jovempan.com.br/noticias/brasil/enel-monta-de-plano-acao-para-enfrentar-tempestades-em-sao-paulo-no-final-de-semana.html,negative,0.552363395690918
595,595,Joven Pan,"Defesa Civil de SP mostra preocupação com efeitos das chuvas sobre a região metropolitana, o Vale do Ribeira e o litoral",Constantes queda de árvores nos últimos temporais deixa o órgão em alerta; governo do Estado vai anunciar a criação de um gabinete de crise contra os temporais que atingirá o território paulista nos próximos dias,2023-11-17 10:57:00,https://jovempan.com.br/programas/jornal-da-manha/defesa-civil-de-sp-mostra-preocupacao-com-efeitos-das-chuvas-sobre-a-regiao-metropolitana-o-vale-do-ribeira-e-o-litoral.html,negative,0.9052074551582336
596,596,Joven Pan,Chuvas intensas em Santa Catarina causam duas mortes e provocam interdição de rodovias,"Tempestades provocaram alta nos níveis dos rios de algumas regiões do Estado, o que causou alagamentos, deslizamentos e desabamentos em diversas áreas; Defesa Civil emitiu novo alerta para o fim de semana",2023-11-17 10:29:00,https://jovempan.com.br/noticias/brasil/chuvas-intensas-em-santa-catarina-causam-duas-mortes-e-provocam-interdicao-de-rodovias.html,negative,0.9273794293403625
597,597,Joven Pan,Tarcísio convoca reunião e cria gabinete de crise para chuva do fim de semana,"O governador de São Paulo vai anunciar hoje a criação do grupo, que vai funcionar até domingo",2023-11-17 07:43:00,https://jovempan.com.br/noticias/brasil/tarcisio-convoca-reuniao-e-cria-gabinete-de-crise-para-chuva-do-fim-de-semana.html,positive,0.5209950804710388
598,598,Joven Pan,Defesa Civil de São Paulo alerta para ventos fortes e tempestades,"Estado de atenção para fenômenos climáticos tem validade entre sexta-feira, 17, e domingo, 19",2023-11-16 12:34:00,https://jovempan.com.br/noticias/brasil/defesa-civil-de-sao-paulo-alerta-para-ventos-fortes-e-tempestades.html,positive,0.45497268438339233
599,599,Joven Pan,Bairros de São Paulo amanhecem sem luz após chuva na noite de quarta-feira,"Segundo a Enel, as Zonas Norte, Sul e Oeste da capital foram as mais afetadas pela nova falha; rajadas de vento e tempestades devem atingir o Estado nos próximos dias",2023-11-16 08:58:00,https://jovempan.com.br/noticias/brasil/bairros-de-sao-paulo-amanhecem-sem-luz-apos-chuva-na-noite-de-quarta-feira.html,negative,0.7977777719497681
600,600,Joven Pan,"Temporal em São Paulo causa alagamentos, chuva de granizo e falta de energia","Cidade chegou a entrar em estado de atenção, mas situação foi apaziguada por volta das 21h30; Enel informou que está trabalhando para normalizar as operações",2023-11-15 22:39:00,https://jovempan.com.br/noticias/brasil/temporal-em-sao-paulo-causa-alagamentos-chuva-de-granizo-e-falta-de-energia.html,negative,0.8351274728775024
601,601,Joven Pan,"SP e outras três capitais devem bater recorde na quinta, mas chuvas derrubam temperatura a partir da sexta","Chegada de frente fria ameniza onda de calor extremo que atinge o país desde a primeira semana de novembro; termômetros devem ultrapassar os 40ºC em Teresina, no Piauí",2023-11-15 14:46:00,https://jovempan.com.br/noticias/brasil/sp-e-outras-tres-capitais-devem-bater-recorde-na-quinta-mas-chuvas-derrubam-temperatura-a-partir-da-sexta.html,negative,0.5933756828308105
602,602,Joven Pan,"Calor extremo causa desconforto nas ruas, provoca tempestades e faz consumo de energia bater recorde histórico",Brasileiros sofrem com as altas temperaturas no trajeto para o trabalho ou a escola; Centro-Oeste e Sudeste podem ter problemas com chuva frequente e em grande volume,2023-11-14 12:51:00,https://jovempan.com.br/noticias/brasil/calor-extremo-causa-desconforto-no-transporte-publico-e-faz-consumo-de-energia-bater-recorde-historico.html,negative,0.8793011903762817
603,603,Joven Pan,Inmet alerta para risco de chuvas intensas no Rio Grande do Sul,População deve tomar precauções e buscar abrigo em locais seguros,2023-11-12 13:23:00,https://jovempan.com.br/noticias/brasil/inmet-alerta-para-risco-de-chuvas-intensas-no-rio-grande-do-sul.html,positive,0.6011471152305603
604,604,Joven Pan,Enel atualiza que cerca de 300 mil clientes seguem sem energia em São Paulo após chuva de sexta-feira,"De acordo com a concessionária, 77 horas depois do temporal, aproximadamente 1.8 milhão de clientes tiveram o serviço normalizado, de um total de 2.1 milhões afetados",2023-11-06 21:37:00,https://jovempan.com.br/noticias/brasil/enel-atualiza-que-cerca-de-300-mil-clientes-seguem-sem-energia-em-sao-paulo-apos-chuva-de-sexta-feira.html,negative,0.43384426832199097
605,605,Joven Pan,Candidatos prejudicados pelas chuvas terão nova data para prova do Enem,Aplicação das provas será realizada nos dias 12 e 13 de dezembro,2023-11-05 16:31:00,https://jovempan.com.br/noticias/brasil/candidatos-prejudicados-pelas-chuvas-terao-nova-data-para-prova-do-enem.html,negative,0.6482839584350586
606,606,Joven Pan,Bienal ficará fechada neste sábado devido a estragos da chuva no Parque Ibirapuera,Organização da mostra de arte diz que visitação será retomada depois do ‘restabelecimento das condições’,2023-11-03 22:33:00,https://jovempan.com.br/noticias/brasil/bienal-ficara-fechada-neste-sabado-devido-a-estragos-da-chuva-no-parque-ibirapuera.html,positive,0.5386951565742493
607,607,Joven Pan,Chuvas causam queda de energia no Aeroporto de Congonhas,Jato executivo derrapou em razão da pista molhada e afetou sistema de pousos e decolagens do terminal; não houve feridos,2023-11-03 19:02:00,https://jovempan.com.br/noticias/brasil/chuvas-causam-queda-de-energia-no-aeroporto-de-congonhas.html,negative,0.767683744430542
608,608,Joven Pan,"Temporal atinge SP e causa alagamentos, quedas de árvores e falta de energia","Segundo o Corpo de Bombeiros, foram mais de 100 chamados na capital e na Grande São Paulo; duas mortes são confirmadas pela Defesa Civil estadual em Osasco, Santo André e Limeira",2023-11-03 16:57:00,https://jovempan.com.br/noticias/brasil/temporal-atinge-sao-paulo-e-deixa-cidade-em-alerta-para-alagamentos.html,negative,0.9078711867332458
609,609,Joven Pan,Bacia do Amazonas se recupera após pior seca em um século,"Nível do rio Negro subiu 17 centímetros nos últimos dias, interrompendo sequência de quedas que durou mais de 130 dias",2023-11-02 11:19:00,https://jovempan.com.br/noticias/brasil/bacia-do-amazonas-se-recupera-apos-pior-seca-em-um-seculo.html,negative,0.6404401063919067
610,610,Joven Pan,Vítimas protestam contra executivos da mineradora após 8 anos da tragédia de Mariana,Grupo de cinco pessoas expôs como está a vida dos moradores da região e cobra compensação justa por desastre,2023-11-01 19:27:00,https://jovempan.com.br/noticias/brasil/vitimas-protestam-contra-executivos-da-mineradora-apos-8-anos-da-tragedia-de-mariana.html,negative,0.7462602257728577
611,611,Joven Pan,Fortes chuvas deixam mais de 7 mil pessoas desalojadas no Paraná,"Temporal afetou principalmente cidades como Nova Laranjeiras e Boa Esperança do Iguaçu, onde provocaram o transbordamento de rios e inundações",2023-10-29 08:33:00,https://jovempan.com.br/noticias/brasil/fortes-chuvas-deixam-mais-de-7-mil-pessoas-desalojadas-no-parana.html,negative,0.788152277469635
612,612,Joven Pan,Inmet alerta para perigo de chuvas intensas em várias regiões do Brasil,Formação de nova frente fria deve trazer tempestades e temperaturas mais baixas no Centro-Sul do país neste fim de semana,2023-10-28 10:50:00,https://jovempan.com.br/noticias/brasil/inmet-alerta-para-perigo-de-chuvas-intensas-em-varias-regioes-do-brasil.html,positive,0.6337046027183533
613,613,Joven Pan,Queimadas atingem 260 mil hectares em outubro no Pantanal,"Fogo atingiu o Parque Estadual Encontro das Águas, que tem a maior concentração de onças-pintadas do mundo",2023-10-25 09:58:00,https://jovempan.com.br/programas/jornal-da-manha/queimadas-atingem-260-mil-hectares-em-outubro-no-pantanal.html,positive,0.7689157724380493
614,614,Joven Pan,Ciclone extratropical trará chuva e vento forte para o Sul do Brasil,Temporais intensos e vendavais são esperados nas regiões Centro-Oeste e Sudeste,2023-10-23 17:51:00,https://jovempan.com.br/noticias/brasil/ciclone-extratropical-trara-chuva-e-vento-forte-para-o-sul-do-brasil.html,positive,0.5953988432884216
